,0,1
985,cg17198320,7.32e-05
986,cg17416793,7.304e-05
987,cg26379258,7.273e-05
988,cg14785527,7.268e-05
989,cg17198308,7.239e-05
990,cg01336231,7.227e-05
991,cg22031783,7.223e-05
992,cg01368075,7.177e-05
993,cg02535060,7.177e-05
994,cg12008047,7.174e-05
995,cg22014661,7.172e-05
996,cg16342115,7.155e-05
997,cg16047144,7.151e-05
998,cg07879785,7.14e-05
999,cg01493517,7.12e-05
1000,cg14797990,7.106e-05
1001,cg04690998,7.105e-05
1002,cg11393995,7.102e-05
1003,cg13192013,7.088e-05
1004,cg04080282,7.078e-05
1005,cg09853898,7.075e-05
1006,cg16434331,7.072e-05
1007,cg01710361,7.056e-05
1008,cg03704073,7.047e-05
1009,cg01777397,7.035e-05
1010,cg12557626,7.013e-05
1011,cg27570256,6.994e-05
1012,cg23680451,6.99e-05
1013,cg22772747,6.982e-05
1014,cg16226586,6.98e-05
1015,cg10126234,6.955e-05
1016,cg21854332,6.945e-05
1017,cg24634333,6.921e-05
1018,cg25614094,6.92e-05
1019,cg08781140,6.916e-05
1020,cg01853561,6.911e-05
1021,cg18023283,6.906e-05
1022,cg09050160,6.902e-05
1023,cg27428051,6.888e-05
1024,cg01448863,6.88e-05
1025,cg23352808,6.877e-05
1026,cg13707793,6.866e-05
1027,cg15952487,6.858e-05
1028,cg26524547,6.857e-05
1029,cg06257052,6.851e-05
1030,cg05171197,6.846e-05
1031,cg07524919,6.835e-05
1032,cg18554789,6.826e-05
1033,cg01988129,6.824e-05
1034,cg15982700,6.821e-05
1035,cg13169065,6.814e-05
1036,cg16204559,6.802e-05
1037,cg10057264,6.786e-05
1038,cg18309286,6.77e-05
1039,cg21559386,6.76e-05
1040,cg21915100,6.759e-05
1041,cg01804925,6.743e-05
1042,cg13131015,6.738e-05
1043,cg23622616,6.735e-05
1044,cg15520279,6.716e-05
1045,cg01105418,6.702e-05
1046,cg20342184,6.694e-05
1047,cg07165066,6.684e-05
1048,cg03454705,6.68e-05
1049,cg00497472,6.676e-05
1050,cg25356006,6.672e-05
1051,cg08473660,6.661e-05
1052,cg12743970,6.657e-05
1053,cg01835695,6.651e-05
1054,cg15209808,6.632e-05
1055,cg03808351,6.625e-05
1056,cg04249706,6.623e-05
1057,cg19788250,6.6e-05
1058,cg10800833,6.59e-05
1059,cg11862144,6.583e-05
1060,cg03588998,6.581e-05
1061,cg02724472,6.569e-05
1062,cg04924185,6.563e-05
1063,cg20541456,6.539e-05
1064,cg11526848,6.528e-05
1065,cg19671395,6.519e-05
1066,cg27310710,6.504e-05
1067,cg05738240,6.492e-05
1068,cg09444818,6.492e-05
1069,cg18991240,6.49e-05
1070,cg07925867,6.488e-05
1071,cg08169341,6.479e-05
1072,cg14861089,6.455e-05
1073,cg09799983,6.447e-05
1074,cg13493005,6.445e-05
1075,cg11397957,6.442e-05
1076,cg08949974,6.441e-05
1077,cg00987513,6.435e-05
1078,cg05391892,6.424e-05
1079,cg24249925,6.412e-05
1080,cg26295272,6.406e-05
1081,cg26928858,6.403e-05
1082,cg06228542,6.402e-05
1083,cg17939889,6.394e-05
1084,cg08003402,6.385e-05
1085,cg22792910,6.385e-05
1086,cg09136052,6.372e-05
1087,cg22729539,6.372e-05
1088,cg09895029,6.363e-05
1089,cg04628438,6.357e-05
1090,cg10718608,6.357e-05
1091,cg14689338,6.353e-05
1092,cg08018572,6.348e-05
1093,cg09492451,6.347e-05
1094,cg12859046,6.342e-05
1095,cg00883689,6.341e-05
1096,cg04757345,6.341e-05
1097,cg18832247,6.339e-05
1098,cg05664581,6.332e-05
1099,cg06720467,6.318e-05
1100,cg13261883,6.315e-05
1101,cg04777091,6.305e-05
1102,cg14196395,6.285e-05
1103,cg25745246,6.271e-05
1104,cg10857250,6.269e-05
1105,cg21152690,6.261e-05
1106,cg14215105,6.251e-05
1107,cg15098957,6.24e-05
1108,cg06492521,6.22e-05
1109,cg01919011,6.206e-05
1110,cg10253465,6.2e-05
1111,cg00610577,6.195e-05
1112,cg25649000,6.188e-05
1113,cg07937427,6.184e-05
1114,cg23651889,6.184e-05
1115,cg06983052,6.148e-05
1116,cg12166520,6.144e-05
1117,cg12428514,6.141e-05
1118,cg20800509,6.14e-05
1119,cg18352935,6.139e-05
1120,cg22502856,6.113e-05
1121,cg03033182,6.109e-05
1122,cg02803819,6.1e-05
1123,cg26605164,6.098e-05
1124,cg23054189,6.096e-05
1125,cg14189678,6.095e-05
1126,cg13298147,6.093e-05
1127,cg09038267,6.082e-05
1128,cg00891541,6.079e-05
1129,cg19004465,6.072e-05
1130,cg09383816,6.062e-05
1131,cg13775050,6.06e-05
1132,cg00363813,6.056e-05
1133,cg25714956,6.056e-05
1134,cg05155595,6.055e-05
1135,cg23142394,6.035e-05
1136,cg13411789,6.027e-05
1137,cg16547579,6.004e-05
1138,cg16569650,5.994e-05
1139,cg01868729,5.988e-05
1140,cg06587521,5.987e-05
1141,cg05425699,5.984e-05
1142,cg00161955,5.973e-05
1143,cg11320318,5.97e-05
1144,cg13186570,5.959e-05
1145,cg17840719,5.959e-05
1146,cg11945824,5.954e-05
1147,cg00415665,5.949e-05
1148,cg07465344,5.948e-05
1149,cg06383241,5.946e-05
1150,cg16703466,5.946e-05
1151,cg07114422,5.911e-05
1152,cg26059468,5.907e-05
1153,cg13316720,5.894e-05
1154,cg08411049,5.893e-05
1155,cg08875705,5.872e-05
1156,cg26503877,5.849e-05
1157,cg08129310,5.847e-05
1158,cg20215257,5.839e-05
1159,cg23670353,5.837e-05
1160,cg13496041,5.834e-05
1161,cg00674365,5.817e-05
1162,cg00804179,5.817e-05
1163,cg03954918,5.808e-05
1164,cg27178401,5.798e-05
1165,cg27549186,5.798e-05
1166,cg21311834,5.797e-05
1167,cg08974244,5.796e-05
1168,cg22848598,5.778e-05
1169,cg00887153,5.765e-05
1170,cg01903374,5.763e-05
1171,cg03840259,5.745e-05
1172,cg14483162,5.735e-05
1173,cg20691436,5.689e-05
1174,cg25599924,5.686e-05
1175,cg23473955,5.682e-05
1176,cg16922937,5.673e-05
1177,cg18675043,5.666e-05
1178,cg26216618,5.661e-05
1179,cg04846710,5.653e-05
1180,cg10767216,5.64e-05
1181,cg13847066,5.634e-05
1182,cg20531550,5.627e-05
1183,cg07893544,5.608e-05
1184,cg07659054,5.599e-05
1185,cg08428819,5.599e-05
1186,cg14736058,5.576e-05
1187,cg16391792,5.572e-05
1188,cg24441810,5.564e-05
1189,cg17331296,5.558e-05
1190,cg14527029,5.554e-05
1191,cg00754357,5.548e-05
1192,cg21571135,5.548e-05
1193,cg19626253,5.542e-05
1194,cg02291020,5.532e-05
1195,cg21462844,5.521e-05
1196,cg18121066,5.513e-05
1197,cg20577477,5.505e-05
1198,cg25078444,5.501e-05
1199,cg21710826,5.497e-05
1200,cg06942183,5.48e-05
1201,cg24902920,5.466e-05
1202,cg13820205,5.465e-05
1203,cg13693517,5.458e-05
1204,cg15975865,5.458e-05
1205,cg02383368,5.444e-05
1206,cg06794543,5.437e-05
1207,cg16910830,5.437e-05
1208,cg07156336,5.43e-05
1209,cg18853490,5.424e-05
1210,cg20484832,5.423e-05
1211,cg07982896,5.418e-05
1212,cg11591485,5.416e-05
1213,cg17785773,5.405e-05
1214,cg03207574,5.392e-05
1215,cg15516835,5.379e-05
1216,cg20805133,5.378e-05
1217,cg08199003,5.369e-05
1218,cg20621765,5.334e-05
1219,cg23047415,5.323e-05
1220,cg15076217,5.322e-05
1221,cg17885542,5.314e-05
1222,cg20726195,5.311e-05
1223,cg24750887,5.302e-05
1224,cg02309655,5.298e-05
1225,cg03063639,5.295e-05
1226,cg21487856,5.292e-05
1227,cg11179081,5.29e-05
1228,cg10377153,5.263e-05
1229,cg15210526,5.261e-05
1230,cg19778253,5.259e-05
1231,cg16198103,5.258e-05
1232,cg10418626,5.249e-05
1233,cg04473654,5.241e-05
1234,cg02923485,5.24e-05
1235,cg27040468,5.219e-05
1236,cg04208434,5.207e-05
1237,cg08548498,5.194e-05
1238,cg15116918,5.192e-05
1239,cg02374207,5.185e-05
1240,cg24365896,5.175e-05
1241,cg21050001,5.171e-05
1242,cg03432241,5.159e-05
1243,cg13411286,5.156e-05
1244,cg00936348,5.155e-05
1245,cg00187692,5.153e-05
1246,cg20395967,5.141e-05
1247,cg16509569,5.128e-05
1248,cg09638208,5.11e-05
1249,cg04213384,5.105e-05
1250,cg17826834,5.102e-05
1251,cg20230721,5.1e-05
1252,cg09292244,5.092e-05
1253,cg27496339,5.077e-05
1254,cg11498516,5.072e-05
1255,cg25470148,5.065e-05
1256,cg25342059,5.062e-05
1257,cg14228683,5.055e-05
1258,cg03501666,5.046e-05
1259,cg24841318,5.043e-05
1260,cg24469729,5.04e-05
1261,cg06174078,5.019e-05
1262,cg12690127,5.015e-05
1263,cg08057475,5.013e-05
1264,cg05552874,4.997e-05
1265,cg19062478,4.997e-05
1266,cg00151370,4.983e-05
1267,cg27005749,4.974e-05
1268,cg05860190,4.972e-05
1269,cg24704177,4.972e-05
1270,cg01566592,4.965e-05
1271,cg21760990,4.964e-05
1272,cg11273176,4.96e-05
1273,cg20404260,4.944e-05
1274,cg00786909,4.941e-05
1275,cg09871315,4.939e-05
1276,cg08148261,4.937e-05
1277,cg22291942,4.937e-05
1278,cg15555527,4.918e-05
1279,cg23518541,4.918e-05
1280,cg09017928,4.916e-05
1281,cg24754223,4.914e-05
1282,cg10541864,4.911e-05
1283,cg01005968,4.895e-05
1284,cg26201952,4.892e-05
1285,cg24603926,4.88e-05
1286,cg01620164,4.877e-05
1287,cg07887891,4.871e-05
1288,cg02258444,4.869e-05
1289,cg24170040,4.86e-05
1290,cg04776357,4.856e-05
1291,cg13912849,4.855e-05
1292,cg08194313,4.853e-05
1293,cg03263514,4.846e-05
1294,cg26404422,4.841e-05
1295,cg13380204,4.821e-05
1296,cg16624482,4.816e-05
1297,cg21712331,4.802e-05
1298,cg03854913,4.79e-05
1299,cg03346415,4.786e-05
1300,cg07019638,4.781e-05
1301,cg03650282,4.771e-05
1302,cg12565636,4.77e-05
1303,cg00953211,4.765e-05
1304,cg17464436,4.757e-05
1305,cg12604031,4.745e-05
1306,cg13823136,4.742e-05
1307,cg17442683,4.742e-05
1308,cg04737131,4.73e-05
1309,cg14374432,4.723e-05
1310,cg18383585,4.714e-05
1311,cg26784682,4.692e-05
1312,cg09427605,4.683e-05
1313,cg09738156,4.679e-05
1314,cg16406892,4.676e-05
1315,cg10155304,4.666e-05
1316,cg27285599,4.665e-05
1317,cg05828925,4.649e-05
1318,cg23655970,4.649e-05
1319,cg12292492,4.648e-05
1320,cg16584290,4.648e-05
1321,cg03103218,4.645e-05
1322,cg15703035,4.643e-05
1323,cg24881205,4.643e-05
1324,cg25492645,4.635e-05
1325,cg08738571,4.63e-05
1326,cg22272282,4.63e-05
1327,cg16022049,4.62e-05
1328,cg27095915,4.602e-05
1329,cg12392684,4.599e-05
1330,cg20312390,4.595e-05
1331,cg07520506,4.592e-05
1332,cg11821702,4.573e-05
1333,cg26944526,4.57e-05
1334,cg02168857,4.567e-05
1335,cg05037927,4.565e-05
1336,cg06528559,4.565e-05
1337,cg12074585,4.558e-05
1338,cg03852144,4.557e-05
1339,cg09246390,4.549e-05
1340,cg21519787,4.526e-05
1341,cg01096617,4.515e-05
1342,cg00177431,4.514e-05
1343,cg10966440,4.51e-05
1344,cg18447772,4.486e-05
1345,cg20218614,4.483e-05
1346,cg26826957,4.477e-05
1347,cg22868951,4.46e-05
1348,cg05037556,4.459e-05
1349,cg23598352,4.459e-05
1350,cg06992324,4.454e-05
1351,cg12866112,4.454e-05
1352,cg04413147,4.453e-05
1353,cg12900649,4.433e-05
1354,cg19798702,4.432e-05
1355,cg01783662,4.43e-05
1356,cg27610821,4.419e-05
1357,cg20076468,4.416e-05
1358,cg03723716,4.414e-05
1359,cg14435109,4.41e-05
1360,cg25350986,4.395e-05
1361,cg27049094,4.391e-05
1362,cg18673377,4.383e-05
1363,cg11642377,4.376e-05
1364,cg14496909,4.371e-05
1365,cg23737737,4.37e-05
1366,cg24847035,4.364e-05
1367,cg04438997,4.36e-05
1368,cg18537222,4.357e-05
1369,cg07897871,4.354e-05
1370,cg10665616,4.345e-05
1371,cg16551732,4.343e-05
1372,cg17942750,4.336e-05
1373,cg04132891,4.335e-05
1374,cg09386073,4.321e-05
1375,cg24161501,4.31e-05
1376,cg26150462,4.31e-05
1377,cg06291314,4.308e-05
1378,cg03274456,4.306e-05
1379,cg11314684,4.303e-05
1380,cg02283238,4.299e-05
1381,cg24064594,4.298e-05
1382,cg23631759,4.293e-05
1383,cg03882242,4.282e-05
1384,cg00081799,4.273e-05
1385,cg14850784,4.273e-05
1386,cg23871994,4.262e-05
1387,cg05642923,4.256e-05
1388,cg26112457,4.256e-05
1389,cg11558551,4.255e-05
1390,cg24870568,4.255e-05
1391,cg07690768,4.251e-05
1392,cg16682903,4.244e-05
1393,cg06193766,4.24e-05
1394,cg01790002,4.236e-05
1395,cg14582550,4.236e-05
1396,cg00669330,4.235e-05
1397,cg03246914,4.232e-05
1398,cg20236089,4.226e-05
1399,cg20253855,4.225e-05
1400,cg14496282,4.223e-05
1401,cg12373208,4.222e-05
1402,cg16752592,4.222e-05
1403,cg04761746,4.216e-05
1404,cg16151924,4.205e-05
1405,cg14050824,4.187e-05
1406,cg17919186,4.176e-05
1407,cg00294025,4.175e-05
1408,cg10926487,4.168e-05
1409,cg08755784,4.147e-05
1410,cg19114576,4.143e-05
1411,cg07948194,4.14e-05
1412,cg17437939,4.139e-05
1413,cg00084338,4.131e-05
1414,cg21721681,4.131e-05
1415,cg04623270,4.117e-05
1416,cg12139707,4.115e-05
1417,cg20926720,4.115e-05
1418,cg22685966,4.115e-05
1419,cg04689178,4.109e-05
1420,cg01236734,4.104e-05
1421,cg05002406,4.1e-05
1422,cg15148573,4.087e-05
1423,cg06834177,4.081e-05
1424,cg07109745,4.071e-05
1425,cg00601836,4.068e-05
1426,cg03804136,4.067e-05
1427,cg08093097,4.061e-05
1428,cg04173586,4.059e-05
1429,cg08131100,4.057e-05
1430,cg25539628,4.051e-05
1431,cg00494337,4.049e-05
1432,cg18631798,4.047e-05
1433,cg05776336,4.046e-05
1434,cg20312012,4.044e-05
1435,cg20702205,4.037e-05
1436,cg27296293,4.033e-05
1437,cg12969193,4.023e-05
1438,cg06607764,4.015e-05
1439,cg09179845,4.013e-05
1440,cg17501395,4.013e-05
1441,cg00994250,4.005e-05
1442,cg07847030,4.005e-05
1443,cg18279094,4.001e-05
1444,cg07375836,3.999e-05
1445,cg04060128,3.998e-05
1446,cg25734089,3.997e-05
1447,cg08351464,3.996e-05
1448,cg08241330,3.995e-05
1449,cg11730559,3.992e-05
1450,cg17348791,3.985e-05
1451,cg07512361,3.984e-05
1452,cg09680007,3.981e-05
1453,cg06635871,3.978e-05
1454,cg22878627,3.974e-05
1455,cg03841065,3.967e-05
1456,cg23929194,3.966e-05
1457,cg14409083,3.964e-05
1458,cg07042532,3.963e-05
1459,cg22212560,3.962e-05
1460,cg05687149,3.961e-05
1461,cg20837735,3.961e-05
1462,cg05997059,3.957e-05
1463,cg16702815,3.957e-05
1464,cg15829092,3.952e-05
1465,cg17868307,3.949e-05
1466,cg04275695,3.945e-05
1467,cg08393822,3.942e-05
1468,cg16107628,3.94e-05
1469,cg12904880,3.935e-05
1470,cg18008675,3.934e-05
1471,cg17096807,3.931e-05
1472,cg18941864,3.927e-05
1473,cg08862479,3.923e-05
1474,cg14585967,3.91e-05
1475,cg08379987,3.903e-05
1476,cg09548780,3.897e-05
1477,cg08996506,3.889e-05
1478,cg13099429,3.881e-05
1479,cg23216292,3.881e-05
1480,cg01901262,3.88e-05
1481,cg15723222,3.878e-05
1482,cg02029841,3.874e-05
1483,cg22332339,3.871e-05
1484,cg20639396,3.855e-05
1485,cg26403843,3.852e-05
1486,cg14206882,3.85e-05
1487,cg09827752,3.847e-05
1488,cg02482603,3.84e-05
1489,cg04144533,3.835e-05
1490,cg16803596,3.825e-05
1491,cg22153994,3.825e-05
1492,cg27515369,3.822e-05
1493,cg09908110,3.821e-05
1494,cg10099732,3.799e-05
1495,cg05578056,3.798e-05
1496,cg17207512,3.788e-05
1497,cg05486094,3.787e-05
1498,cg21851534,3.786e-05
1499,cg09989037,3.778e-05
1500,cg22274745,3.771e-05
1501,cg27656658,3.771e-05
1502,cg04359840,3.77e-05
1503,cg14519356,3.769e-05
1504,cg25287071,3.767e-05
1505,cg13412834,3.762e-05
1506,cg15370732,3.753e-05
1507,cg21766898,3.751e-05
1508,cg11468148,3.748e-05
1509,cg14523847,3.741e-05
1510,cg07838483,3.736e-05
1511,cg05877497,3.729e-05
1512,cg14947787,3.729e-05
1513,cg01084740,3.723e-05
1514,cg07592254,3.722e-05
1515,cg00746446,3.713e-05
1516,cg08296680,3.713e-05
1517,cg02366931,3.709e-05
1518,cg03090436,3.709e-05
1519,cg01635193,3.7e-05
1520,cg00945443,3.691e-05
1521,cg09450200,3.689e-05
1522,cg22328746,3.687e-05
1523,cg02390801,3.685e-05
1524,cg20646491,3.68e-05
1525,cg06249604,3.676e-05
1526,cg01434608,3.67e-05
1527,cg05711445,3.668e-05
1528,cg01186595,3.667e-05
1529,cg07272677,3.667e-05
1530,cg04767756,3.662e-05
1531,cg04697056,3.659e-05
1532,cg07212384,3.656e-05
1533,cg18188739,3.648e-05
1534,cg06223834,3.643e-05
1535,cg12587213,3.639e-05
1536,cg15154339,3.637e-05
1537,cg00641409,3.627e-05
1538,cg24705668,3.621e-05
1539,cg22647018,3.62e-05
1540,cg18686527,3.6e-05
1541,cg04718987,3.598e-05
1542,cg13279476,3.597e-05
1543,cg19839798,3.594e-05
1544,cg22920700,3.589e-05
1545,cg17566175,3.585e-05
1546,cg09747827,3.578e-05
1547,cg15962313,3.577e-05
1548,cg07357279,3.576e-05
1549,cg01165683,3.569e-05
1550,cg00134539,3.563e-05
1551,cg17468459,3.555e-05
1552,cg10136560,3.554e-05
1553,cg26001902,3.553e-05
1554,cg26120787,3.551e-05
1555,cg03467001,3.546e-05
1556,cg07179981,3.545e-05
1557,cg13660126,3.545e-05
1558,cg12870750,3.542e-05
1559,cg10531355,3.526e-05
1560,cg12036303,3.525e-05
1561,cg16708465,3.523e-05
1562,cg19587237,3.519e-05
1563,cg21495715,3.519e-05
1564,cg14533068,3.508e-05
1565,cg19628600,3.507e-05
1566,cg24217704,3.504e-05
1567,cg01676795,3.502e-05
1568,cg14191244,3.495e-05
1569,cg26307117,3.495e-05
1570,cg14088196,3.487e-05
1571,cg20129213,3.484e-05
1572,cg09566995,3.483e-05
1573,cg01493728,3.469e-05
1574,cg00868875,3.457e-05
1575,cg05258935,3.453e-05
1576,cg06132069,3.452e-05
1577,cg13331691,3.449e-05
1578,cg06688763,3.446e-05
1579,cg04364311,3.443e-05
1580,cg00395579,3.442e-05
1581,cg03225210,3.43e-05
1582,cg03388786,3.43e-05
1583,cg03641066,3.43e-05
1584,cg13917614,3.422e-05
1585,cg03055671,3.418e-05
1586,cg14825976,3.417e-05
1587,cg15391590,3.4e-05
1588,cg19473989,3.397e-05
1589,cg14020052,3.393e-05
1590,cg16348820,3.391e-05
1591,cg10170504,3.387e-05
1592,cg25018049,3.386e-05
1593,cg20475322,3.381e-05
1594,cg26446133,3.376e-05
1595,cg17393917,3.375e-05
1596,cg03830585,3.374e-05
1597,cg01277372,3.37e-05
1598,cg25929664,3.365e-05
1599,cg25373630,3.363e-05
1600,cg07631309,3.36e-05
1601,cg26877596,3.357e-05
1602,cg14215711,3.338e-05
1603,cg22715764,3.317e-05
1604,cg12858593,3.312e-05
1605,cg21201572,3.312e-05
1606,cg15979932,3.304e-05
1607,cg25007705,3.3e-05
1608,cg06033721,3.295e-05
1609,cg20668644,3.292e-05
1610,cg00283535,3.29e-05
1611,cg11661493,3.283e-05
1612,cg22522688,3.283e-05
1613,cg01751245,3.281e-05
1614,cg01561259,3.278e-05
1615,cg16916914,3.278e-05
1616,cg10087754,3.275e-05
1617,cg11824639,3.266e-05
1618,cg01207684,3.264e-05
1619,cg06552160,3.264e-05
1620,cg06445944,3.251e-05
1621,cg18059891,3.248e-05
1622,cg07533239,3.247e-05
1623,cg16325174,3.246e-05
1624,cg02233149,3.244e-05
1625,cg00582524,3.23e-05
1626,cg14693090,3.228e-05
1627,cg13709271,3.227e-05
1628,cg02429905,3.222e-05
1629,cg04976330,3.215e-05
1630,cg00275449,3.214e-05
1631,cg25898146,3.212e-05
1632,cg05340269,3.204e-05
1633,cg06555227,3.202e-05
1634,cg14160419,3.196e-05
1635,cg15586392,3.186e-05
1636,cg01134643,3.185e-05
1637,cg02565132,3.184e-05
1638,cg19457477,3.183e-05
1639,cg08034867,3.171e-05
1640,cg09146232,3.17e-05
1641,cg18034637,3.162e-05
1642,cg12578486,3.149e-05
1643,cg19166302,3.149e-05
1644,cg18970338,3.148e-05
1645,cg18804615,3.147e-05
1646,cg06303875,3.143e-05
1647,cg14649566,3.143e-05
1648,cg15752885,3.143e-05
1649,cg10022788,3.136e-05
1650,cg07720334,3.135e-05
1651,cg20151476,3.135e-05
1652,cg02029908,3.128e-05
1653,cg08684511,3.126e-05
1654,cg23401796,3.119e-05
1655,cg19766988,3.11e-05
1656,cg20651018,3.11e-05
1657,cg11313862,3.109e-05
1658,cg10907866,3.102e-05
1659,cg16276063,3.099e-05
1660,cg10861751,3.098e-05
1661,cg04293307,3.097e-05
1662,cg14137381,3.078e-05
1663,cg25462303,3.076e-05
1664,cg11355135,3.074e-05
1665,cg25194720,3.071e-05
1666,cg09866303,3.07e-05
1667,cg19861914,3.055e-05
1668,cg01534527,3.04e-05
1669,cg14996143,3.031e-05
1670,cg21431832,3.028e-05
1671,cg04367216,3.026e-05
1672,cg13651246,3.026e-05
1673,cg23646375,3.022e-05
1674,cg07065759,3.02e-05
1675,cg24788034,3.019e-05
1676,cg23981871,3.017e-05
1677,cg14260889,3.016e-05
1678,cg02816425,3.013e-05
1679,cg08668790,3.008e-05
1680,cg25397945,3.006e-05
1681,cg12864389,3.001e-05
1682,cg18100008,2.994e-05
1683,cg21156912,2.993e-05
1684,cg02907374,2.989e-05
1685,cg16148454,2.982e-05
1686,cg06430061,2.98e-05
1687,cg03562952,2.979e-05
1688,cg04117801,2.974e-05
1689,cg14398860,2.972e-05
1690,cg15621458,2.972e-05
1691,cg05750047,2.968e-05
1692,cg12019614,2.966e-05
1693,cg15619820,2.963e-05
1694,cg17971328,2.963e-05
1695,cg26296101,2.962e-05
1696,cg17108141,2.957e-05
1697,cg03803818,2.954e-05
1698,cg06947913,2.95e-05
1699,cg05339066,2.949e-05
1700,cg19147218,2.947e-05
1701,cg01681367,2.946e-05
1702,cg11362010,2.944e-05
1703,cg01965462,2.941e-05
1704,cg20393620,2.929e-05
1705,cg26026748,2.921e-05
1706,cg01572694,2.92e-05
1707,cg09408143,2.907e-05
1708,cg01254505,2.901e-05
1709,cg08010865,2.898e-05
1710,cg10599948,2.898e-05
1711,cg15086439,2.895e-05
1712,cg03906075,2.893e-05
1713,cg06824394,2.89e-05
1714,cg05811904,2.888e-05
1715,cg24002149,2.88e-05
1716,cg02478448,2.871e-05
1717,cg27051686,2.868e-05
1718,cg03900492,2.86e-05
1719,cg17280346,2.859e-05
1720,cg12031962,2.858e-05
1721,cg19580263,2.854e-05
1722,cg09994356,2.853e-05
1723,cg17202086,2.844e-05
1724,cg03691170,2.833e-05
1725,cg06098276,2.833e-05
1726,cg16455748,2.828e-05
1727,cg01518459,2.824e-05
1728,cg16019436,2.824e-05
1729,cg27403406,2.823e-05
1730,cg04044188,2.821e-05
1731,cg00371195,2.816e-05
1732,cg08322102,2.814e-05
1733,cg20688917,2.808e-05
1734,cg22729681,2.806e-05
1735,cg22078179,2.804e-05
1736,cg24724587,2.803e-05
1737,cg00935043,2.801e-05
1738,cg15355952,2.8e-05
1739,cg15377283,2.796e-05
1740,cg24794433,2.789e-05
1741,cg02580005,2.788e-05
1742,cg07015525,2.784e-05
1743,cg14651518,2.781e-05
1744,cg02190353,2.778e-05
1745,cg03228065,2.773e-05
1746,cg00501869,2.771e-05
1747,cg07747133,2.768e-05
1748,cg12256469,2.767e-05
1749,cg24884519,2.766e-05
1750,cg12974599,2.765e-05
1751,cg11280525,2.754e-05
1752,cg19572487,2.754e-05
1753,cg06390484,2.753e-05
1754,cg04156293,2.751e-05
1755,cg12944530,2.748e-05
1756,cg15613420,2.746e-05
1757,cg03535099,2.745e-05
1758,cg27500148,2.742e-05
1759,cg10111816,2.726e-05
1760,cg05501617,2.725e-05
1761,cg20025658,2.724e-05
1762,cg17102674,2.71e-05
1763,cg08898155,2.7e-05
1764,cg05307752,2.699e-05
1765,cg27650175,2.698e-05
1766,cg06523224,2.695e-05
1767,cg19780308,2.693e-05
1768,cg03100044,2.692e-05
1769,cg12626882,2.691e-05
1770,cg08217024,2.69e-05
1771,cg27518324,2.689e-05
1772,cg00515954,2.677e-05
1773,cg16046444,2.675e-05
1774,cg15927720,2.673e-05
1775,cg16768966,2.671e-05
1776,cg03685774,2.67e-05
1777,cg19508622,2.668e-05
1778,cg12070159,2.661e-05
1779,cg02748089,2.659e-05
1780,cg19758859,2.657e-05
1781,cg18158151,2.649e-05
1782,cg09846875,2.645e-05
1783,cg10572670,2.645e-05
1784,cg27031484,2.645e-05
1785,cg18263587,2.644e-05
1786,cg26511507,2.644e-05
1787,cg21501358,2.642e-05
1788,cg08919597,2.631e-05
1789,cg20116828,2.631e-05
1790,cg21577049,2.631e-05
1791,cg11651220,2.615e-05
1792,cg09890339,2.612e-05
1793,cg04247152,2.605e-05
1794,cg03217954,2.602e-05
1795,cg09761040,2.598e-05
1796,cg15922174,2.598e-05
1797,cg05167251,2.591e-05
1798,cg16517298,2.591e-05
1799,cg13656408,2.59e-05
1800,cg01149192,2.587e-05
1801,cg10797850,2.587e-05
1802,cg26266427,2.586e-05
1803,cg06912922,2.585e-05
1804,cg13757081,2.581e-05
1805,cg06848185,2.579e-05
1806,cg26118759,2.579e-05
1807,cg07704981,2.578e-05
1808,cg14723977,2.575e-05
1809,cg10364040,2.574e-05
1810,cg21480173,2.568e-05
1811,cg18266783,2.567e-05
1812,cg08545287,2.562e-05
1813,cg17866692,2.56e-05
1814,cg06911354,2.558e-05
1815,cg08711175,2.556e-05
1816,cg13913015,2.554e-05
1817,cg14149492,2.543e-05
1818,cg13484553,2.542e-05
1819,cg16288089,2.541e-05
1820,cg08594554,2.532e-05
1821,cg25792714,2.51e-05
1822,cg23746600,2.507e-05
1823,cg08363345,2.502e-05
1824,cg22048405,2.502e-05
1825,cg00491523,2.5e-05
1826,cg19303898,2.499e-05
1827,cg06145336,2.498e-05
1828,cg08592104,2.497e-05
1829,cg08269188,2.489e-05
1830,cg15044384,2.481e-05
1831,cg21816330,2.479e-05
1832,cg14195992,2.478e-05
1833,cg16534867,2.478e-05
1834,cg21376136,2.465e-05
1835,cg06606949,2.464e-05
1836,cg24377694,2.46e-05
1837,cg26485825,2.46e-05
1838,cg22442557,2.457e-05
1839,cg14453145,2.45e-05
1840,cg25343388,2.449e-05
1841,cg18131582,2.447e-05
1842,cg12178980,2.442e-05
1843,cg02419362,2.439e-05
1844,cg23753807,2.437e-05
1845,cg26720010,2.437e-05
1846,cg15380890,2.435e-05
1847,cg08112929,2.433e-05
1848,cg09459339,2.429e-05
1849,cg02225720,2.427e-05
1850,cg24830730,2.423e-05
1851,cg16807089,2.422e-05
1852,cg03763508,2.419e-05
1853,cg08188069,2.415e-05
1854,cg05674928,2.4e-05
1855,cg14160518,2.4e-05
1856,cg03025986,2.396e-05
1857,cg17933936,2.394e-05
1858,cg13155823,2.39e-05
1859,cg26769700,2.39e-05
